"bill_id","legislator_id","MemberName","BillName","Vote"
"ga2017HB119",28,"Elliott","HB119","YEA"
"ga2017HB482",28,"Elliott","HB482","YEA"
"ga2017HB035",28,"Elliott","HB035","YEA"
"ga2017HB448",28,"Elliott","HB448","YEA"
"ga2017HB195",28,"Elliott","HB195","YEA"
"ga2017HB469",28,"Elliott","HB469","YEA"
"ga2017SB176",28,"Elliott","SB176","YEA"
"ga2017HB173",28,"Elliott","HB173","YEA"
"ga2017HB191",28,"Elliott","HB191","YEA"
"ga2017SB153",28,"Elliott","SB153","YEA"
"ga2017HB058",28,"Elliott","HB058","YEA"
"ga2017HB144",28,"Elliott","HB144","YEA"
"ga2017SB218",28,"Elliott","SB218","YEA"
"ga2017HB174",28,"Elliott","HB174","YEA"
"ga2017HB269",28,"Elliott","HB269","YEA"
"ga2017HB222",28,"Elliott","HB222","YEA"
"ga2017HB390",28,"Elliott","HB390","YEA"
"ga2017HB014",28,"Elliott","HB014","YEA"
"ga2017HB384",28,"Elliott","HB384","YEA"
"ga2017HB113",28,"Elliott","HB113","YEA"
"ga2017HB095",28,"Elliott","HB095","YEA"
"ga2017HB223",28,"Elliott","HB223","YEA"
"ga2017SB197",28,"Elliott","SB197","YEA"
"ga2017SB183",28,"Elliott","SB183","YEA"
"ga2017HB312",28,"Elliott","HB312","YEA"
"ga2017HB206",28,"Elliott","HB206","YEA"
"ga2017HB540",28,"Elliott","HB540","NV"
"ga2017SB002",28,"Elliott","SB002","YEA"
"ga2017HB078",28,"Elliott","HB078","YEA"
"ga2017HB226",28,"Elliott","HB226","YEA"
"ga2017HB311",28,"Elliott","HB311","YEA"
"ga2017HB060",28,"Elliott","HB060","YEA"
"ga2017HB539",28,"Elliott","HB539","YEA"
"ga2017HB002",28,"Elliott","HB002","NAY"
"ga2017SB146",28,"Elliott","SB146","YEA"
"ga2017HB075",28,"Elliott","HB075","YEA"
"ga2017HB167",28,"Elliott","HB167","YEA"
"ga2017HB268",28,"Elliott","HB268","YEA"
"ga2017SB122",28,"Elliott","SB122","YEA"
"ga2017HB284",28,"Elliott","HB284","YEA"
"ga2017SB017",28,"Elliott","SB017","YEA"
"ga2017SB001",28,"Elliott","SB001","YEA"
"ga2017HB473",28,"Elliott","HB473","YEA"
"ga2017HCR90",28,"Elliott","HCR90","YEA"
"ga2017HB308",28,"Elliott","HB308","NV"
"ga2017HB072",28,"Elliott","HB072","YEA"
"ga2017HB265",28,"Elliott","HB265","YEA"
"ga2017HB305",28,"Elliott","HB305","YEA"
"ga2017HB207",28,"Elliott","HB207","YEA"
"ga2017HB484",28,"Elliott","HB484","YEA"
"ga2017HB225",28,"Elliott","HB225","YEA"
"ga2017SB008",28,"Elliott","SB008","YEA"
"ga2017HB306",28,"Elliott","HB306","YEA"
"ga2017SB147",28,"Elliott","SB147","YEA"
"ga2017HB525",28,"Elliott","HB525","YEA"
"ga2017HB366",28,"Elliott","HB366","NV"
"ga2017HB237",28,"Elliott","HB237","YEA"
"ga2017HB289",28,"Elliott","HB289","YEA"
"ga2017HB153",28,"Elliott","HB153","YEA"
"ga2017HB368",28,"Elliott","HB368","YEA"
"ga2017SB021",28,"Elliott","SB021","YEA"
"ga2017HB241",28,"Elliott","HB241","YEA"
"ga2017HB324",28,"Elliott","HB324","YEA"
"ga2017HB246",28,"Elliott","HB246","YEA"
"ga2017HB471",28,"Elliott","HB471","YEA"
"ga2017HCR48",28,"Elliott","HCR48","NAY"
"ga2017HB481",28,"Elliott","HB481","YEA"
"ga2017HB096",28,"Elliott","HB096","YEA"
"ga2017HB301",28,"Elliott","HB301","YEA"
"ga2017SB101",28,"Elliott","SB101","YEA"
"ga2017SB163",28,"Elliott","SB163","YEA"
"ga2017HB245",28,"Elliott","HB245","YEA"
"ga2017SB151",28,"Elliott","SB151","YEA"
"ga2017HB180",28,"Elliott","HB180","YEA"
"ga2017HB145",28,"Elliott","HB145","YEA"
"ga2017HB270",28,"Elliott","HB270","YEA"
"ga2017HB351",28,"Elliott","HB351","YEA"
"ga2017HB227",28,"Elliott","HB227","YEA"
"ga2017HB403",28,"Elliott","HB403","YEA"
"ga2017SB038",28,"Elliott","SB038","YEA"
"ga2017HB244",28,"Elliott","HB244","YEA"
"ga2017HB271",28,"Elliott","HB271","YEA"
"ga2017SB116",28,"Elliott","SB116","YEA"
"ga2017HB492",28,"Elliott","HB492","YEA"
"ga2017HB377",28,"Elliott","HB377","YEA"
"ga2017HB023",28,"Elliott","HB023","YEA"
"ga2017HB112",28,"Elliott","HB112","YEA"
"ga2017HB257",28,"Elliott","HB257","YEA"
"ga2017SB165",28,"Elliott","SB165","YEA"
"ga2017HB177",28,"Elliott","HB177","YEA"
"ga2017HB003",28,"Elliott","HB003","YEA"
"ga2017HB502",28,"Elliott","HB502","YEA"
"ga2017HCR59",28,"Elliott","HCR59","YEA"
"ga2017HB151",28,"Elliott","HB151","YEA"
"ga2017SB073",28,"Elliott","SB073","YEA"
"ga2017SB042",28,"Elliott","SB042","YEA"
"ga2017HB299",28,"Elliott","HB299","YEA"
"ga2017HB261",28,"Elliott","HB261","NV"
"ga2017SB128",28,"Elliott","SB128","YEA"
"ga2017SB238",28,"Elliott","SB238","YEA"
"ga2017HB276",28,"Elliott","HB276","YEA"
"ga2017SB114",28,"Elliott","SB114","YEA"
"ga2017HJR56",28,"Elliott","HJR56","YEA"
"ga2017SB011",28,"Elliott","SB011","YEA"
"ga2017HB309",28,"Elliott","HB309","YEA"
"ga2017HB343",28,"Elliott","HB343","YEA"
"ga2017SB010",28,"Elliott","SB010","NAY"
"ga2017HB262",28,"Elliott","HB262","YEA"
"ga2017HB364",28,"Elliott","HB364","YEA"
"ga2017HB234",28,"Elliott","HB234","YEA"
"ga2017HB172",28,"Elliott","HB172","YEA"
"ga2017HB318",28,"Elliott","HB318","YEA"
"ga2017HB027",28,"Elliott","HB027","YEA"
"ga2017HB281",28,"Elliott","HB281","YEA"
"ga2017HB239",28,"Elliott","HB239","YEA"
"ga2017SB050",28,"Elliott","SB050","YEA"
"ga2017HB272",28,"Elliott","HB272","YEA"
"ga2017HB158",28,"Elliott","HB158","YEA"
"ga2017HB319",28,"Elliott","HB319","YEA"
"ga2017SB012",28,"Elliott","SB012","YEA"
"ga2017HB396",28,"Elliott","HB396","YEA"
"ga2017SB219",28,"Elliott","SB219","YEA"
"ga2017HB516",28,"Elliott","HB516","YEA"
"ga2017HB310",28,"Elliott","HB310","YEA"
"ga2017HB236",28,"Elliott","HB236","YEA"
"ga2017HB128",28,"Elliott","HB128","YEA"
"ga2017SB083",28,"Elliott","SB083","YEA"
"ga2017HB093",28,"Elliott","HB093","YEA"
"ga2017HB238",28,"Elliott","HB238","YEA"
"ga2017HB026",28,"Elliott","HB026","YEA"
"ga2017HB067",28,"Elliott","HB067","YEA"
"ga2017HB296",28,"Elliott","HB296","YEA"
"ga2017HB282",28,"Elliott","HB282","YEA"
"ga2017HB242",28,"Elliott","HB242","YEA"
"ga2017SB003",28,"Elliott","SB003","YEA"
"ga2017HB013",28,"Elliott","HB013","YEA"
"ga2017HB277",28,"Elliott","HB277","YEA"
"ga2017HB163",28,"Elliott","HB163","YEA"
"ga2017SB089",28,"Elliott","SB089","YEA"
"ga2017HB116",28,"Elliott","HB116","YEA"
"ga2017HB252",28,"Elliott","HB252","YEA"
"ga2017SB117",28,"Elliott","SB117","YEA"
"ga2017HB315",28,"Elliott","HB315","YEA"
"ga2017SB107",28,"Elliott","SB107","YEA"
"ga2017HB387",28,"Elliott","HB387","YEA"
"ga2017HB231",28,"Elliott","HB231","YEA"
"ga2017HB122",28,"Elliott","HB122","YEA"
"ga2017HB307",28,"Elliott","HB307","YEA"
"ga2017HB074",28,"Elliott","HB074","YEA"
"ga2017HB329",28,"Elliott","HB329","YEA"
"ga2017HB255",28,"Elliott","HB255","YEA"
"ga2017SB104",28,"Elliott","SB104","YEA"
"ga2017HB050",28,"Elliott","HB050","YEA"
"ga2017HB156",28,"Elliott","HB156","YEA"
"ga2017SB079",28,"Elliott","SB079","YEA"
"ga2017HB378",28,"Elliott","HB378","YEA"
"ga2017HB304",28,"Elliott","HB304","YEA"
"ga2017HB293",28,"Elliott","HB293","YEA"
"ga2017SB004",28,"Elliott","SB004","NAY"
"ga2017HB215",28,"Elliott","HB215","YEA"
"ga2017HB253",28,"Elliott","HB253","YEA"
"ga2017HB524",28,"Elliott","HB524","YEA"
"ga2017SB150",28,"Elliott","SB150","YEA"
"ga2017HB388",28,"Elliott","HB388","YEA"
"ga2017SB140",28,"Elliott","SB140","YEA"
"ga2017HB323",28,"Elliott","HB323","YEA"
"ga2017SB039",28,"Elliott","SB039","YEA"
"ga2017HB401",28,"Elliott","HB401","YEA"
"ga2017HB337",28,"Elliott","HB337","YEA"
"ga2017HB375",28,"Elliott","HB375","YEA"
"ga2017HB360",28,"Elliott","HB360","YEA"
"ga2017SB006",28,"Elliott","SB006","YEA"
"ga2017SB091",28,"Elliott","SB091","YEA"
"ga2017HB183",28,"Elliott","HB183","NAY"
"ga2017HB347",28,"Elliott","HB347","YEA"
"ga2017HB498",28,"Elliott","HB498","YEA"
"ga2017HB410",28,"Elliott","HB410","YEA"
"ga2017HB372",28,"Elliott","HB372","YEA"
"ga2017HB520",28,"Elliott","HB520","YEA"
"ga2017HB291",28,"Elliott","HB291","YEA"
"ga2017HB359",28,"Elliott","HB359","YEA"
"ga2017SB136",28,"Elliott","SB136","YEA"
"ga2017HB522",28,"Elliott","HB522","YEA"
"ga2017HB515",28,"Elliott","HB515","YEA"
"ga2017SB120",28,"Elliott","SB120","YEA"
"ga2017SB129",28,"Elliott","SB129","YEA"
"ga2017HB404",28,"Elliott","HB404","YEA"
"ga2017HB100",28,"Elliott","HB100","NAY"
"ga2017HB376",28,"Elliott","HB376","YEA"
"ga2017SB081",28,"Elliott","SB081","YEA"
"ga2017HB408",28,"Elliott","HB408","YEA"
"ga2017HB330",28,"Elliott","HB330","YEA"
"ga2017SB135",28,"Elliott","SB135","YEA"
"ga2017SB032",28,"Elliott","SB032","YEA"
"ga2017SB005",28,"Elliott","SB005","YEA"
"ga2017HB333",28,"Elliott","HB333","YEA"
"ga2017HB453",28,"Elliott","HB453","YEA"
"ga2017HB129",28,"Elliott","HB129","YEA"
"ga2017HB425",28,"Elliott","HB425","YEA"
"ga2017HB033",28,"Elliott","HB033","YEA"
"ga2017SB139",28,"Elliott","SB139","YEA"
"ga2017SB031",28,"Elliott","SB031","YEA"
"ga2017SB075",28,"Elliott","SB075","YEA"
"ga2017HB001",28,"Elliott","HB001","YEA"
"ga2017SB235",28,"Elliott","SB235","YEA"
"ga2017SB062",28,"Elliott","SB062","YEA"
"ga2017HB394",28,"Elliott","HB394","YEA"
"ga2017HB417",28,"Elliott","HB417","YEA"
"ga2017SB126",28,"Elliott","SB126","YEA"
"ga2017HB443",28,"Elliott","HB443","YEA"
"ga2017HB309",30,"Fischer","HB309","YEA"
"ga2017HB377",30,"Fischer","HB377","NV"
"ga2017HB310",30,"Fischer","HB310","YEA"
"ga2017HB388",30,"Fischer","HB388","YEA"
"ga2017SB189",30,"Fischer","SB189","YEA"
"ga2017HB375",30,"Fischer","HB375","YEA"
"ga2017HB387",30,"Fischer","HB387","YEA"
"ga2017HB390",30,"Fischer","HB390","YEA"
"ga2017HB308",30,"Fischer","HB308","YEA"
"ga2017SB139",30,"Fischer","SB139","YEA"
"ga2017HB396",30,"Fischer","HB396","NV"
"ga2017SB150",30,"Fischer","SB150","YEA"
"ga2017HB401",30,"Fischer","HB401","YEA"
"ga2017SB104",30,"Fischer","SB104","YEA"
"ga2017HB271",30,"Fischer","HB271","YEA"
"ga2017HB360",30,"Fischer","HB360","NV"
"ga2017SB006",30,"Fischer","SB006","YEA"
"ga2017SB091",30,"Fischer","SB091","YEA"
"ga2017HB315",30,"Fischer","HB315","YEA"
"ga2017HB471",30,"Fischer","HB471","YEA"
"ga2017HB376",30,"Fischer","HB376","YEA"
"ga2017HB284",30,"Fischer","HB284","YEA"
"ga2017HB515",30,"Fischer","HB515","YEA"
"ga2017HB301",30,"Fischer","HB301","YEA"
"ga2017SB083",30,"Fischer","SB083","YEA"
"ga2017HB359",30,"Fischer","HB359","YEA"
"ga2017HB372",30,"Fischer","HB372","YEA"
"ga2017HB281",30,"Fischer","HB281","YEA"
"ga2017HB394",30,"Fischer","HB394","YEA"
"ga2017HB276",30,"Fischer","HB276","YEA"
"ga2017HB319",30,"Fischer","HB319","NV"
"ga2017SB012",30,"Fischer","SB012","NAY"
"ga2017SB050",30,"Fischer","SB050","YEA"
"ga2017HB253",30,"Fischer","HB253","YEA"
"ga2017HB403",30,"Fischer","HB403","YEA"
"ga2017HB524",30,"Fischer","HB524","NV"
"ga2017SB038",30,"Fischer","SB038","YEA"
"ga2017HB516",30,"Fischer","HB516","YEA"
"ga2017HB225",30,"Fischer","HB225","YEA"
"ga2017HB492",30,"Fischer","HB492","YEA"
"ga2017SB218",30,"Fischer","SB218","YEA"
"ga2017HB035",30,"Fischer","HB035","NAY"
"ga2017SB075",30,"Fischer","SB075","YEA"
"ga2017HB257",30,"Fischer","HB257","YEA"
"ga2017HB469",30,"Fischer","HB469","YEA"
"ga2017HB191",30,"Fischer","HB191","YEA"
"ga2017HB347",30,"Fischer","HB347","YEA"
"ga2017SB003",30,"Fischer","SB003","YEA"
"ga2017HB246",30,"Fischer","HB246","YEA"
"ga2017HB330",30,"Fischer","HB330","YEA"
"ga2017HB323",30,"Fischer","HB323","YEA"
"ga2017SB032",30,"Fischer","SB032","YEA"
"ga2017HB525",30,"Fischer","HB525","YEA"
"ga2017SB136",30,"Fischer","SB136","YEA"
"ga2017HB410",30,"Fischer","HB410","NAY"
"ga2017HB289",30,"Fischer","HB289","YEA"
"ga2017SB120",30,"Fischer","SB120","YEA"
"ga2017SB238",30,"Fischer","SB238","YEA"
"ga2017HB368",30,"Fischer","HB368","YEA"
"ga2017HB113",30,"Fischer","HB113","YEA"
"ga2017HJR56",30,"Fischer","HJR56","YEA"
"ga2017SB081",30,"Fischer","SB081","YEA"
"ga2017HB343",30,"Fischer","HB343","YEA"
"ga2017SB062",30,"Fischer","SB062","YEA"
"ga2017SB197",30,"Fischer","SB197","YEA"
"ga2017HB454",30,"Fischer","HB454","YEA"
"ga2017SB005",30,"Fischer","SB005","YEA"
"ga2017HB333",30,"Fischer","HB333","YEA"
"ga2017HB378",30,"Fischer","HB378","YEA"
"ga2017HB002",30,"Fischer","HB002","NAY"
"ga2017HB033",30,"Fischer","HB033","YEA"
"ga2017HB404",30,"Fischer","HB404","YEA"
"ga2017HB239",30,"Fischer","HB239","YEA"
"ga2017HB453",30,"Fischer","HB453","YEA"
"ga2017SB146",30,"Fischer","SB146","YEA"
"ga2017HB144",30,"Fischer","HB144","YEA"
"ga2017HB122",30,"Fischer","HB122","NAY"
"ga2017HB038",30,"Fischer","HB038","YEA"
"ga2017SB129",30,"Fischer","SB129","YEA"
"ga2017SB001",30,"Fischer","SB001","YEA"
"ga2017HB366",30,"Fischer","HB366","YEA"
"ga2017HB222",30,"Fischer","HB222","YEA"
"ga2017HB195",30,"Fischer","HB195","YEA"
"ga2017HB305",30,"Fischer","HB305","YEA"
"ga2017HB265",30,"Fischer","HB265","YEA"
"ga2017HB072",30,"Fischer","HB072","YEA"
"ga2017HB448",30,"Fischer","HB448","YEA"
"ga2017HB282",30,"Fischer","HB282","YEA"
"ga2017HB075",30,"Fischer","HB075","YEA"
"ga2017HB502",30,"Fischer","HB502","YEA"
"ga2017SB135",30,"Fischer","SB135","YEA"
"ga2017HB408",30,"Fischer","HB408","NV"
"ga2017SB073",30,"Fischer","SB073","YEA"
"ga2017SB042",30,"Fischer","SB042","YEA"
"ga2017SB147",30,"Fischer","SB147","YEA"
"ga2017HB153",30,"Fischer","HB153","YEA"
"ga2017HB116",30,"Fischer","HB116","YEA"
"ga2017HB522",30,"Fischer","HB522","YEA"
"ga2017HB226",30,"Fischer","HB226","YEA"
"ga2017SB114",30,"Fischer","SB114","YEA"
"ga2017SB128",30,"Fischer","SB128","YEA"
"ga2017HB484",30,"Fischer","HB484","YEA"
"ga2017SB021",30,"Fischer","SB021","YEA"
"ga2017HB206",30,"Fischer","HB206","YEA"
"ga2017HB096",30,"Fischer","HB096","YEA"
"ga2017HB234",30,"Fischer","HB234","YEA"
"ga2017SB183",30,"Fischer","SB183","YEA"
"ga2017HB078",30,"Fischer","HB078","YEA"
"ga2017SB089",30,"Fischer","SB089","YEA"
"ga2017HB443",30,"Fischer","HB443","YEA"
"ga2017HB050",30,"Fischer","HB050","YEA"
"ga2017SB126",30,"Fischer","SB126","YEA"
"ga2017HB539",30,"Fischer","HB539","YEA"
"ga2017SB151",30,"Fischer","SB151","YEA"
"ga2017HB304",30,"Fischer","HB304","YEA"
"ga2017SB004",30,"Fischer","SB004","YEA"
"ga2017HB129",30,"Fischer","HB129","YEA"
"ga2017HB227",30,"Fischer","HB227","YEA"
"ga2017HB306",30,"Fischer","HB306","YEA"
"ga2017HB473",30,"Fischer","HB473","YEA"
"ga2017SB122",30,"Fischer","SB122","YEA"
"ga2017HB244",30,"Fischer","HB244","YEA"
"ga2017HB482",30,"Fischer","HB482","YEA"
"ga2017SB002",30,"Fischer","SB002","YEA"
"ga2017SB101",30,"Fischer","SB101","YEA"
"ga2017HB238",30,"Fischer","HB238","YEA"
"ga2017HB324",30,"Fischer","HB324","YEA"
"ga2017HB003",30,"Fischer","HB003","YEA"
"ga2017SB176",30,"Fischer","SB176","YEA"
"ga2017SB008",30,"Fischer","SB008","YEA"
"ga2017SB153",30,"Fischer","SB153","YEA"
"ga2017HB481",30,"Fischer","HB481","YEA"
"ga2017HB242",30,"Fischer","HB242","YEA"
"ga2017HB261",30,"Fischer","HB261","YEA"
"ga2017HB291",30,"Fischer","HB291","YEA"
"ga2017HB299",30,"Fischer","HB299","YEA"
"ga2017SB039",30,"Fischer","SB039","YEA"
"ga2017HB384",30,"Fischer","HB384","YEA"
"ga2017SB140",30,"Fischer","SB140","YEA"
"ga2017SB011",30,"Fischer","SB011","YEA"
"ga2017HB272",30,"Fischer","HB272","YEA"
"ga2017HB351",30,"Fischer","HB351","NV"
"ga2017HB207",30,"Fischer","HB207","YEA"
"ga2017HB100",30,"Fischer","HB100","YEA"
"ga2017SB219",30,"Fischer","SB219","YEA"
"ga2017HB192",30,"Fischer","HB192","YEA"
"ga2017HB189",30,"Fischer","HB189","YEA"
"ga2017HB498",30,"Fischer","HB498","YEA"
"ga2017HB255",30,"Fischer","HB255","YEA"
"ga2017HB520",30,"Fischer","HB520","YEA"
"ga2017SB163",30,"Fischer","SB163","YEA"
"ga2017HB173",30,"Fischer","HB173","YEA"
"ga2017SB079",30,"Fischer","SB079","YEA"
"ga2017HB337",30,"Fischer","HB337","YEA"
"ga2017HB145",30,"Fischer","HB145","YEA"
"ga2017HB293",30,"Fischer","HB293","YEA"
"ga2017HCR59",30,"Fischer","HCR59","YEA"
"ga2017HB425",30,"Fischer","HB425","YEA"
"ga2017HB174",30,"Fischer","HB174","YEA"
"ga2017HB119",30,"Fischer","HB119","YEA"
"ga2017HB540",30,"Fischer","HB540","YEA"
"ga2017HB262",30,"Fischer","HB262","YEA"
"ga2017HB236",30,"Fischer","HB236","YEA"
"ga2017HB023",30,"Fischer","HB023","YEA"
"ga2017HCR90",30,"Fischer","HCR90","YEA"
"ga2017HB417",30,"Fischer","HB417","YEA"
"ga2017HB014",30,"Fischer","HB014","YEA"
"ga2017HB026",30,"Fischer","HB026","YEA"
"ga2017HB215",30,"Fischer","HB215","YEA"
"ga2017SB117",30,"Fischer","SB117","YEA"
"ga2017HB307",30,"Fischer","HB307","YEA"
"ga2017HB268",30,"Fischer","HB268","YEA"
"ga2017HB058",30,"Fischer","HB058","YEA"
"ga2017HB167",30,"Fischer","HB167","YEA"
"ga2017HB151",30,"Fischer","HB151","YEA"
"ga2017HB163",30,"Fischer","HB163","YEA"
"ga2017HB128",30,"Fischer","HB128","YEA"
"ga2017HB237",30,"Fischer","HB237","YEA"
"ga2017HB269",30,"Fischer","HB269","YEA"
"ga2017HB245",30,"Fischer","HB245","YEA"
"ga2017HB156",30,"Fischer","HB156","YEA"
"ga2017HB223",30,"Fischer","HB223","YEA"
"ga2017HB158",30,"Fischer","HB158","YEA"
"ga2017HB067",30,"Fischer","HB067","YEA"
"ga2017SB031",30,"Fischer","SB031","YEA"
"ga2017HCR48",30,"Fischer","HCR48","YEA"
"ga2017HB364",30,"Fischer","HB364","YEA"
"ga2017HB329",30,"Fischer","HB329","YEA"
"ga2017HB074",30,"Fischer","HB074","YEA"
"ga2017SB017",30,"Fischer","SB017","YEA"
"ga2017HB318",30,"Fischer","HB318","YEA"
"ga2017SB235",30,"Fischer","SB235","YEA"
"ga2017HB311",30,"Fischer","HB311","YEA"
"ga2017HB060",30,"Fischer","HB060","YEA"
"ga2017HB095",30,"Fischer","HB095","YEA"
"ga2017HB093",30,"Fischer","HB093","YEA"
"ga2017HB241",30,"Fischer","HB241","YEA"
"ga2017HB312",30,"Fischer","HB312","YEA"
"ga2017HB183",30,"Fischer","HB183","YEA"
"ga2017HB270",30,"Fischer","HB270","YEA"
"ga2017HB172",30,"Fischer","HB172","YEA"
"ga2017SB010",30,"Fischer","SB010","YEA"
"ga2017HB180",30,"Fischer","HB180","YEA"
"ga2017HB112",30,"Fischer","HB112","YEA"
"ga2017HB252",30,"Fischer","HB252","YEA"
"ga2017SB116",30,"Fischer","SB116","YEA"
"ga2017HB231",30,"Fischer","HB231","YEA"
"ga2017SB107",30,"Fischer","SB107","YEA"
"ga2017HB013",30,"Fischer","HB013","YEA"
"ga2017HB296",30,"Fischer","HB296","YEA"
"ga2017HB277",30,"Fischer","HB277","YEA"
"ga2017HB177",30,"Fischer","HB177","YEA"
"ga2017SB165",30,"Fischer","SB165","YEA"
"ga2017HB027",30,"Fischer","HB027","YEA"
"ga2017HB001",30,"Fischer","HB001","YEA"
"ga2017HB319",31,"Fleming","HB319","YEA"
"ga2017SB218",31,"Fleming","SB218","YEA"
"ga2017HB388",31,"Fleming","HB388","YEA"
"ga2017HB390",31,"Fleming","HB390","YEA"
"ga2017HB401",31,"Fleming","HB401","YEA"
"ga2017SB136",31,"Fleming","SB136","YEA"
"ga2017HB323",31,"Fleming","HB323","YEA"
"ga2017SB150",31,"Fleming","SB150","YEA"
"ga2017SB114",31,"Fleming","SB114","YEA"
"ga2017HB276",31,"Fleming","HB276","YEA"
"ga2017HB360",31,"Fleming","HB360","YEA"
"ga2017SB129",31,"Fleming","SB129","YEA"
"ga2017HB377",31,"Fleming","HB377","YEA"
"ga2017SB005",31,"Fleming","SB005","YEA"
"ga2017SB083",31,"Fleming","SB083","YEA"
"ga2017SB091",31,"Fleming","SB091","YEA"
"ga2017HB252",31,"Fleming","HB252","YEA"
"ga2017SB189",31,"Fleming","SB189","YEA"
"ga2017SB139",31,"Fleming","SB139","YEA"
"ga2017HB396",31,"Fleming","HB396","YEA"
"ga2017HB404",31,"Fleming","HB404","YEA"
"ga2017HB516",31,"Fleming","HB516","YEA"
"ga2017HB129",31,"Fleming","HB129","YEA"
"ga2017HB122",31,"Fleming","HB122","YEA"
"ga2017SB038",31,"Fleming","SB038","YEA"
"ga2017SB042",31,"Fleming","SB042","YEA"
"ga2017SB001",31,"Fleming","SB001","YEA"
"ga2017HB492",31,"Fleming","HB492","YEA"
"ga2017SB075",31,"Fleming","SB075","YEA"
"ga2017SB006",31,"Fleming","SB006","YEA"
"ga2017HB387",31,"Fleming","HB387","YEA"
"ga2017HB469",31,"Fleming","HB469","YEA"
"ga2017HB145",31,"Fleming","HB145","YEA"
"ga2017SB003",31,"Fleming","SB003","YEA"
"ga2017SB146",31,"Fleming","SB146","YEA"
"ga2017SB104",31,"Fleming","SB104","YEA"
"ga2017SB004",31,"Fleming","SB004","YEA"
"ga2017SB032",31,"Fleming","SB032","YEA"
"ga2017HB284",31,"Fleming","HB284","YEA"
"ga2017HB330",31,"Fleming","HB330","YEA"
"ga2017HB013",31,"Fleming","HB013","YEA"
"ga2017HB277",31,"Fleming","HB277","YEA"
"ga2017HB394",31,"Fleming","HB394","YEA"
"ga2017HB236",31,"Fleming","HB236","YEA"
"ga2017HB515",31,"Fleming","HB515","YEA"
"ga2017SB140",31,"Fleming","SB140","YEA"
"ga2017HB116",31,"Fleming","HB116","YEA"
"ga2017SB081",31,"Fleming","SB081","YEA"
"ga2017SB021",31,"Fleming","SB021","YEA"
"ga2017HB425",31,"Fleming","HB425","YEA"
"ga2017HB372",31,"Fleming","HB372","YEA"
"ga2017SB197",31,"Fleming","SB197","YEA"
"ga2017SB183",31,"Fleming","SB183","YEA"
"ga2017HB206",31,"Fleming","HB206","YEA"
"ga2017HB378",31,"Fleming","HB378","YEA"
"ga2017HB443",31,"Fleming","HB443","YEA"
"ga2017HB522",31,"Fleming","HB522","YEA"
"ga2017SB012",31,"Fleming","SB012","NAY"
"ga2017SB050",31,"Fleming","SB050","YEA"
"ga2017HB033",31,"Fleming","HB033","YEA"
"ga2017HB539",31,"Fleming","HB539","YEA"
"ga2017HB311",31,"Fleming","HB311","YEA"
"ga2017HB524",31,"Fleming","HB524","YEA"
"ga2017HB144",31,"Fleming","HB144","YEA"
"ga2017HB227",31,"Fleming","HB227","YEA"
"ga2017SB219",31,"Fleming","SB219","YEA"
"ga2017HB271",31,"Fleming","HB271","YEA"
"ga2017SB122",31,"Fleming","SB122","YEA"
"ga2017HB244",31,"Fleming","HB244","YEA"
"ga2017HB375",31,"Fleming","HB375","YEA"
"ga2017HCR90",31,"Fleming","HCR90","YEA"
"ga2017HB265",31,"Fleming","HB265","YEA"
"ga2017HB023",31,"Fleming","HB023","YEA"
"ga2017HB003",31,"Fleming","HB003","YEA"
"ga2017HB177",31,"Fleming","HB177","YEA"
"ga2017HB095",31,"Fleming","HB095","YEA"
"ga2017HB347",31,"Fleming","HB347","YEA"
"ga2017HB408",31,"Fleming","HB408","YEA"
"ga2017HB151",31,"Fleming","HB151","YEA"
"ga2017SB153",31,"Fleming","SB153","YEA"
"ga2017SB147",31,"Fleming","SB147","YEA"
"ga2017HB001",31,"Fleming","HB001","YEA"
"ga2017SB120",31,"Fleming","SB120","YEA"
"ga2017HB153",31,"Fleming","HB153","YEA"
"ga2017HB128",31,"Fleming","HB128","YEA"
"ga2017HB289",31,"Fleming","HB289","YEA"
"ga2017SB238",31,"Fleming","SB238","YEA"
"ga2017HB471",31,"Fleming","HB471","YEA"
"ga2017HB484",31,"Fleming","HB484","YEA"
"ga2017HB376",31,"Fleming","HB376","YEA"
"ga2017SB062",31,"Fleming","SB062","YEA"
"ga2017HB481",31,"Fleming","HB481","YEA"
"ga2017HB454",31,"Fleming","HB454","YEA"
"ga2017HB540",31,"Fleming","HB540","YEA"
"ga2017HB307",31,"Fleming","HB307","YEA"
"ga2017HB359",31,"Fleming","HB359","YEA"
"ga2017HB172",31,"Fleming","HB172","YEA"
"ga2017SB126",31,"Fleming","SB126","YEA"
"ga2017HB156",31,"Fleming","HB156","YEA"
"ga2017SB151",31,"Fleming","SB151","YEA"
"ga2017HB239",31,"Fleming","HB239","YEA"
"ga2017HB050",31,"Fleming","HB050","YEA"
"ga2017SB031",31,"Fleming","SB031","YEA"
"ga2017HB453",31,"Fleming","HB453","YEA"
"ga2017HB272",31,"Fleming","HB272","YEA"
"ga2017HB293",31,"Fleming","HB293","YEA"
"ga2017HB253",31,"Fleming","HB253","YEA"
"ga2017HB473",31,"Fleming","HB473","YEA"
"ga2017HB310",31,"Fleming","HB310","YEA"
"ga2017SB002",31,"Fleming","SB002","YEA"
"ga2017HB195",31,"Fleming","HB195","YEA"
"ga2017HB257",31,"Fleming","HB257","YEA"
